Season,Team_A,Team_B,Seed_A,Seed_B,round
2023,3198,3334,NA,NA,NA
2023,3198,3335,NA,NA,NA
2023,3198,3336,NA,NA,NA
2023,3198,3337,NA,NA,NA
2023,3198,3338,NA,NA,NA
2023,3198,3339,NA,12,NA
2023,3198,3340,NA,NA,NA
2023,3198,3341,NA,NA,NA
2023,3198,3342,NA,NA,NA
2023,3198,3343,NA,10,NA
2023,3198,3344,NA,NA,NA
2023,3198,3345,NA,11,NA
2023,3198,3346,NA,NA,NA
2023,3198,3347,NA,NA,NA
2023,3198,3348,NA,NA,NA
2023,3198,3349,NA,NA,NA
2023,3198,3350,NA,NA,NA
2023,3198,3351,NA,NA,NA
2023,3198,3352,NA,NA,NA
2023,3198,3353,NA,NA,NA
2023,3198,3354,NA,NA,NA
2023,3198,3355,NA,9,NA
2023,3198,3356,NA,NA,NA
2023,3198,3357,NA,16,NA
2023,3198,3358,NA,NA,NA
2023,3198,3359,NA,NA,NA
2023,3198,3360,NA,NA,NA
2023,3198,3361,NA,NA,NA
2023,3198,3362,NA,NA,NA
2023,3198,3363,NA,NA,NA
2023,3198,3364,NA,NA,NA
2023,3198,3365,NA,NA,NA
2023,3198,3367,NA,NA,NA
2023,3198,3368,NA,15,NA
2023,3198,3369,NA,NA,NA
2023,3198,3370,NA,NA,NA
2023,3198,3371,NA,NA,NA
2023,3198,3372,NA,NA,NA
2023,3198,3373,NA,NA,NA
2023,3198,3374,NA,NA,NA
2023,3198,3375,NA,NA,NA
2023,3198,3376,NA,1,NA
2023,3198,3377,NA,NA,NA
2023,3198,3378,NA,8,NA
2023,3198,3379,NA,NA,NA
2023,3198,3380,NA,16,NA
2023,3198,3381,NA,14,NA
2023,3198,3382,NA,NA,NA
2023,3198,3383,NA,NA,NA
2023,3198,3384,NA,NA,NA
2023,3198,3385,NA,11,NA
2023,3198,3386,NA,NA,NA
2023,3198,3387,NA,13,NA
2023,3198,3388,NA,NA,NA
2023,3198,3389,NA,NA,NA
2023,3198,3390,NA,1,NA
2023,3198,3391,NA,NA,NA
2023,3198,3392,NA,NA,NA
2023,3198,3393,NA,NA,NA
2023,3198,3394,NA,NA,NA
2023,3198,3395,NA,NA,NA
2023,3198,3396,NA,NA,NA
2023,3198,3397,NA,4,NA
2023,3198,3398,NA,NA,NA
2023,3198,3399,NA,16,NA
2023,3198,3400,NA,4,NA
2023,3198,3401,NA,NA,NA
2023,3198,3402,NA,NA,NA
2023,3198,3403,NA,NA,NA
2023,3198,3404,NA,NA,NA
2023,3198,3405,NA,12,NA
2023,3198,3406,NA,NA,NA
2023,3198,3407,NA,NA,NA
2023,3198,3408,NA,NA,NA
2023,3198,3409,NA,NA,NA
2023,3198,3410,NA,NA,NA
2023,3198,3411,NA,NA,NA
2023,3198,3412,NA,NA,NA
2023,3198,3413,NA,NA,NA
2023,3198,3414,NA,NA,NA
2023,3198,3415,NA,NA,NA
2023,3198,3416,NA,NA,NA
2023,3198,3417,NA,4,NA
2023,3198,3418,NA,NA,NA
2023,3198,3419,NA,NA,NA
2023,3198,3420,NA,NA,NA
2023,3198,3421,NA,NA,NA
2023,3198,3422,NA,NA,NA
2023,3198,3423,NA,NA,NA
2023,3198,3424,NA,11,NA
2023,3198,3425,NA,8,NA
2023,3198,3426,NA,NA,NA
2023,3198,3427,NA,NA,NA
2023,3198,3428,NA,2,NA
2023,3198,3429,NA,NA,NA
2023,3198,3430,NA,NA,NA
2023,3198,3431,NA,NA,NA
2023,3198,3433,NA,NA,NA
2023,3198,3434,NA,NA,NA
2023,3198,3435,NA,NA,NA
2023,3198,3436,NA,15,NA
2023,3198,3437,NA,4,NA
2023,3198,3438,NA,NA,NA
2023,3198,3439,NA,1,NA
2023,3198,3441,NA,NA,NA
2023,3198,3442,NA,NA,NA
2023,3198,3443,NA,NA,NA
2023,3198,3444,NA,NA,NA
2023,3198,3447,NA,NA,NA
2023,3198,3448,NA,NA,NA
2023,3198,3449,NA,NA,NA
2023,3198,3450,NA,5,NA
2023,3198,3451,NA,NA,NA
2023,3198,3452,NA,10,NA
2023,3198,3453,NA,NA,NA
2023,3198,3454,NA,NA,NA
2023,3198,3455,NA,NA,NA
2023,3198,3456,NA,NA,NA
2023,3198,3457,NA,NA,NA
2023,3198,3458,NA,NA,NA
2023,3198,3459,NA,NA,NA
2023,3198,3460,NA,NA,NA
2023,3198,3461,NA,NA,NA
2023,3198,3462,NA,NA,NA
2023,3198,3463,NA,NA,NA
2023,3198,3464,NA,NA,NA
2023,3198,3465,NA,NA,NA
2023,3198,3466,NA,NA,NA
2023,3198,3467,NA,NA,NA
2023,3198,3468,NA,NA,NA
2023,3198,3469,NA,NA,NA
2023,3198,3470,NA,NA,NA
2023,3198,3471,NA,NA,NA
2023,3198,3472,NA,NA,NA
2023,3198,3473,NA,NA,NA
2023,3198,3474,NA,NA,NA
2023,3198,3475,NA,NA,NA
2023,3198,3476,NA,NA,NA
2023,3198,3477,NA,NA,NA
2023,3199,3200,7,NA,NA
2023,3199,3201,7,NA,NA
2023,3199,3202,7,NA,NA
2023,3199,3203,7,NA,NA
2023,3199,3204,7,NA,NA
2023,3199,3205,7,15,6
2023,3199,3206,7,NA,NA
2023,3199,3207,7,NA,NA
2023,3199,3208,7,10,1
2023,3199,3209,7,NA,NA
2023,3199,3210,7,NA,NA
2023,3199,3211,7,9,4
2023,3199,3212,7,NA,NA
2023,3199,3213,7,NA,NA
2023,3199,3214,7,NA,NA
2023,3199,3216,7,NA,NA
2023,3199,3217,7,NA,NA
2023,3199,3218,7,14,6
2023,3199,3219,7,NA,NA
2023,3199,3220,7,NA,NA
2023,3199,3221,7,15,5
2023,3199,3222,7,NA,NA
2023,3199,3223,7,NA,NA
2023,3199,3224,7,NA,NA
2023,3199,3225,7,NA,NA
2023,3199,3226,7,NA,NA
2023,3199,3227,7,NA,NA
2023,3199,3228,7,11,5
2023,3199,3229,7,NA,NA
2023,3199,3230,7,NA,NA
2023,3199,3231,7,1,6
2023,3199,3232,7,NA,NA
2023,3199,3233,7,14,3
2023,3199,3234,7,2,2
2023,3199,3235,7,5,6
2023,3199,3236,7,NA,NA
2023,3199,3237,7,NA,NA
2023,3199,3238,7,NA,NA
2023,3199,3239,7,NA,NA
2023,3199,3240,7,NA,NA
2023,3199,3241,7,14,6
2023,3199,3242,7,NA,NA
2023,3199,3243,7,NA,NA
2023,3199,3244,7,NA,NA
2023,3199,3245,7,NA,NA
2023,3199,3246,7,NA,NA
2023,3199,3247,7,NA,NA
2023,3199,3248,7,NA,NA
2023,3199,3249,7,NA,NA
2023,3199,3250,7,NA,NA
2023,3199,3251,7,NA,NA
2023,3199,3252,7,NA,NA
2023,3199,3253,7,NA,NA
2023,3199,3254,7,NA,NA
2023,3199,3255,7,NA,NA
2023,3199,3256,7,NA,NA
2023,3199,3257,7,5,4
2023,3199,3258,7,NA,NA
2023,3199,3259,7,NA,NA
2023,3199,3260,7,NA,NA
2023,3199,3261,7,3,6
2023,3199,3262,7,NA,NA
2023,3199,3263,7,NA,NA
2023,3199,3264,7,NA,NA
2023,3199,3265,7,NA,NA
2023,3199,3266,7,9,5
2023,3199,3267,7,NA,NA
2023,3199,3268,7,2,5
2023,3199,3269,7,NA,NA
2023,3199,3270,7,NA,NA
2023,3199,3271,7,NA,NA
2023,3199,3272,7,NA,NA
2023,3199,3273,7,NA,NA
2023,3199,3274,7,9,6
2023,3199,3275,7,NA,NA
2023,3199,3276,7,6,6
2023,3199,3277,7,NA,NA
2023,3199,3278,7,NA,NA
2023,3199,3279,7,8,4
2023,3199,3280,7,11,5
2023,3199,3281,7,NA,NA
2023,3199,3282,7,NA,NA
2023,3199,3283,7,NA,NA
2023,3199,3284,7,16,6
2023,3199,3285,7,NA,NA
2023,3199,3286,7,NA,NA
2023,3199,3287,7,NA,NA
2023,3199,3288,7,NA,NA
2023,3199,3290,7,NA,NA
2023,3199,3291,7,NA,NA
2023,3199,3292,7,11,3
2023,3199,3293,7,NA,NA
2023,3199,3294,7,NA,NA
2023,3199,3295,7,NA,NA
2023,3199,3296,7,NA,NA
2023,3199,3297,7,NA,NA
2023,3199,3298,7,NA,NA
2023,3199,3299,7,NA,NA
2023,3199,3300,7,NA,NA
2023,3199,3301,7,7,6
2023,3199,3303,7,NA,NA
2023,3199,3304,7,NA,NA
2023,3199,3305,7,NA,NA
2023,3199,3306,7,NA,NA
2023,3199,3307,7,NA,NA
2023,3199,3308,7,NA,NA
2023,3199,3309,7,NA,NA
2023,3199,3310,7,NA,NA
2023,3199,3311,7,NA,NA
2023,3199,3312,7,NA,NA
2023,3199,3313,7,16,5
2023,3199,3314,7,6,6
2023,3199,3315,7,NA,NA
2023,3199,3316,7,NA,NA
2023,3199,3317,7,NA,NA
2023,3199,3318,7,NA,NA
2023,3199,3319,7,NA,NA
2023,3199,3320,7,NA,NA
2023,3199,3321,7,NA,NA
2023,3199,3322,7,NA,NA
2023,3199,3323,7,3,5
2023,3199,3324,7,NA,NA
2023,3199,3325,7,NA,NA
2023,3199,3326,7,3,6
2023,3199,3328,7,5,5
2023,3199,3329,7,8,6
2023,3199,3330,7,NA,NA
2023,3199,3331,7,NA,NA
2023,3199,3332,7,NA,NA
2023,3199,3333,7,NA,NA
2023,3199,3334,7,NA,NA
2023,3199,3335,7,NA,NA
2023,3199,3336,7,NA,NA
2023,3199,3337,7,NA,NA
2023,3199,3338,7,NA,NA
2023,3199,3339,7,12,5
2023,3199,3340,7,NA,NA
2023,3199,3341,7,NA,NA
2023,3199,3342,7,NA,NA
2023,3199,3343,7,10,6
2023,3199,3344,7,NA,NA
2023,3199,3345,7,11,6
2023,3199,3346,7,NA,NA
2023,3199,3347,7,NA,NA
2023,3199,3348,7,NA,NA
2023,3199,3349,7,NA,NA
2023,3199,3350,7,NA,NA
2023,3199,3351,7,NA,NA
2023,3199,3352,7,NA,NA
2023,3199,3353,7,NA,NA
2023,3199,3354,7,NA,NA
2023,3199,3355,7,9,6
2023,3199,3356,7,NA,NA
2023,3199,3357,7,16,4
2023,3199,3358,7,NA,NA
2023,3199,3359,7,NA,NA
2023,3199,3360,7,NA,NA
2023,3199,3361,7,NA,NA
2023,3199,3362,7,NA,NA
2023,3199,3363,7,NA,NA
2023,3199,3364,7,NA,NA
2023,3199,3365,7,NA,NA
2023,3199,3367,7,NA,NA
2023,3199,3368,7,15,2
2023,3199,3369,7,NA,NA
2023,3199,3370,7,NA,NA
2023,3199,3371,7,NA,NA
2023,3199,3372,7,NA,NA
2023,3199,3373,7,NA,NA
2023,3199,3374,7,NA,NA
2023,3199,3375,7,NA,NA
2023,3199,3376,7,1,5
2023,3199,3377,7,NA,NA
2023,3199,3378,7,8,5
2023,3199,3379,7,NA,NA
2023,3199,3380,7,16,4
2023,3199,3381,7,14,5
2023,3199,3382,7,NA,NA
2023,3199,3383,7,NA,NA
2023,3199,3384,7,NA,NA
2023,3199,3385,7,11,6
2023,3199,3386,7,NA,NA
2023,3199,3387,7,13,6
2023,3199,3388,7,NA,NA
2023,3199,3389,7,NA,NA
2023,3199,3390,7,1,4
2023,3199,3391,7,NA,NA
2023,3199,3392,7,NA,NA
2023,3199,3393,7,NA,NA
2023,3199,3394,7,NA,NA
2023,3199,3395,7,NA,NA
2023,3199,3396,7,NA,NA
2023,3199,3397,7,4,6
2023,3199,3398,7,NA,NA
2023,3199,3399,7,16,6
2023,3199,3400,7,4,4
2023,3199,3401,7,NA,NA
2023,3199,3402,7,NA,NA
2023,3199,3403,7,NA,NA
2023,3199,3404,7,NA,NA
2023,3199,3405,7,12,6
2023,3199,3406,7,NA,NA
2023,3199,3407,7,NA,NA
2023,3199,3408,7,NA,NA
2023,3199,3409,7,NA,NA
2023,3199,3410,7,NA,NA
2023,3199,3411,7,NA,NA
2023,3199,3412,7,NA,NA
2023,3199,3413,7,NA,NA
2023,3199,3414,7,NA,NA
2023,3199,3415,7,NA,NA
2023,3199,3416,7,NA,NA
2023,3199,3417,7,4,5
2023,3199,3418,7,NA,NA
2023,3199,3419,7,NA,NA
2023,3199,3420,7,NA,NA
2023,3199,3421,7,NA,NA
2023,3199,3422,7,NA,NA
2023,3199,3423,7,NA,NA
2023,3199,3424,7,11,6
2023,3199,3425,7,8,6
2023,3199,3426,7,NA,NA
2023,3199,3427,7,NA,NA
2023,3199,3428,7,2,6
2023,3199,3429,7,NA,NA
2023,3199,3430,7,NA,NA
2023,3199,3431,7,NA,NA
2023,3199,3433,7,NA,NA
2023,3199,3434,7,NA,NA
2023,3199,3435,7,NA,NA
2023,3199,3436,7,15,6
2023,3199,3437,7,4,6
2023,3199,3438,7,NA,NA
2023,3199,3439,7,1,6
2023,3199,3441,7,NA,NA
2023,3199,3442,7,NA,NA
2023,3199,3443,7,NA,NA
2023,3199,3444,7,NA,NA
2023,3199,3447,7,NA,NA
2023,3199,3448,7,NA,NA
2023,3199,3449,7,NA,NA
2023,3199,3450,7,5,6
2023,3199,3451,7,NA,NA
2023,3199,3452,7,10,5
2023,3199,3453,7,NA,NA
2023,3199,3454,7,NA,NA
2023,3199,3455,7,NA,NA
2023,3199,3456,7,NA,NA
2023,3199,3457,7,NA,NA
2023,3199,3458,7,NA,NA
2023,3199,3459,7,NA,NA
2023,3199,3460,7,NA,NA
2023,3199,3461,7,NA,NA
2023,3199,3462,7,NA,NA
2023,3199,3463,7,NA,NA
2023,3199,3464,7,NA,NA
2023,3199,3465,7,NA,NA
2023,3199,3466,7,NA,NA
2023,3199,3467,7,NA,NA
2023,3199,3468,7,NA,NA
2023,3199,3469,7,NA,NA
2023,3199,3470,7,NA,NA
2023,3199,3471,7,NA,NA
2023,3199,3472,7,NA,NA
2023,3199,3473,7,NA,NA
2023,3199,3474,7,NA,NA
2023,3199,3475,7,NA,NA
2023,3199,3476,7,NA,NA
2023,3199,3477,7,NA,NA
2023,3200,3201,NA,NA,NA
2023,3200,3202,NA,NA,NA
2023,3200,3203,NA,NA,NA
2023,3200,3204,NA,NA,NA
2023,3200,3205,NA,15,NA
2023,3200,3206,NA,NA,NA
2023,3200,3207,NA,NA,NA
2023,3200,3208,NA,10,NA
2023,3200,3209,NA,NA,NA
2023,3200,3210,NA,NA,NA
2023,3200,3211,NA,9,NA
2023,3200,3212,NA,NA,NA
2023,3200,3213,NA,NA,NA
2023,3200,3214,NA,NA,NA
2023,3200,3216,NA,NA,NA
2023,3200,3217,NA,NA,NA
2023,3200,3218,NA,14,NA
2023,3200,3219,NA,NA,NA
2023,3200,3220,NA,NA,NA
2023,3200,3221,NA,15,NA
2023,3200,3222,NA,NA,NA
2023,3200,3223,NA,NA,NA
2023,3200,3224,NA,NA,NA
2023,3200,3225,NA,NA,NA
2023,3200,3226,NA,NA,NA
2023,3200,3227,NA,NA,NA
2023,3200,3228,NA,11,NA
2023,3200,3229,NA,NA,NA
2023,3200,3230,NA,NA,NA
2023,3200,3231,NA,1,NA
2023,3200,3232,NA,NA,NA
2023,3200,3233,NA,14,NA
2023,3200,3234,NA,2,NA
2023,3200,3235,NA,5,NA
2023,3200,3236,NA,NA,NA
2023,3200,3237,NA,NA,NA
2023,3200,3238,NA,NA,NA
2023,3200,3239,NA,NA,NA
2023,3200,3240,NA,NA,NA
2023,3200,3241,NA,14,NA
2023,3200,3242,NA,NA,NA
2023,3200,3243,NA,NA,NA
2023,3200,3244,NA,NA,NA
2023,3200,3245,NA,NA,NA
2023,3200,3246,NA,NA,NA
2023,3200,3247,NA,NA,NA
2023,3200,3248,NA,NA,NA
2023,3200,3249,NA,NA,NA
2023,3200,3250,NA,NA,NA
2023,3200,3251,NA,NA,NA
2023,3200,3252,NA,NA,NA
2023,3200,3253,NA,NA,NA
2023,3200,3254,NA,NA,NA
2023,3200,3255,NA,NA,NA
2023,3200,3256,NA,NA,NA
2023,3200,3257,NA,5,NA
2023,3200,3258,NA,NA,NA
2023,3200,3259,NA,NA,NA
2023,3200,3260,NA,NA,NA
2023,3200,3261,NA,3,NA
2023,3200,3262,NA,NA,NA
2023,3200,3263,NA,NA,NA
2023,3200,3264,NA,NA,NA
2023,3200,3265,NA,NA,NA
2023,3200,3266,NA,9,NA
2023,3200,3267,NA,NA,NA
2023,3200,3268,NA,2,NA
2023,3200,3269,NA,NA,NA
2023,3200,3270,NA,NA,NA
2023,3200,3271,NA,NA,NA
2023,3200,3272,NA,NA,NA
2023,3200,3273,NA,NA,NA
2023,3200,3274,NA,9,NA
2023,3200,3275,NA,NA,NA
2023,3200,3276,NA,6,NA
2023,3200,3277,NA,NA,NA
2023,3200,3278,NA,NA,NA
2023,3200,3279,NA,8,NA
2023,3200,3280,NA,11,NA
2023,3200,3281,NA,NA,NA
2023,3200,3282,NA,NA,NA
2023,3200,3283,NA,NA,NA
2023,3200,3284,NA,16,NA
2023,3200,3285,NA,NA,NA
2023,3200,3286,NA,NA,NA
2023,3200,3287,NA,NA,NA
2023,3200,3288,NA,NA,NA
2023,3200,3290,NA,NA,NA
2023,3200,3291,NA,NA,NA
2023,3200,3292,NA,11,NA
2023,3200,3293,NA,NA,NA
2023,3200,3294,NA,NA,NA
2023,3200,3295,NA,NA,NA
2023,3200,3296,NA,NA,NA
2023,3200,3297,NA,NA,NA
2023,3200,3298,NA,NA,NA
2023,3200,3299,NA,NA,NA
2023,3200,3300,NA,NA,NA
2023,3200,3301,NA,7,NA
2023,3200,3303,NA,NA,NA
2023,3200,3304,NA,NA,NA
2023,3200,3305,NA,NA,NA
2023,3200,3306,NA,NA,NA
2023,3200,3307,NA,NA,NA
2023,3200,3308,NA,NA,NA
2023,3200,3309,NA,NA,NA
2023,3200,3310,NA,NA,NA
2023,3200,3311,NA,NA,NA
2023,3200,3312,NA,NA,NA
2023,3200,3313,NA,16,NA
2023,3200,3314,NA,6,NA
2023,3200,3315,NA,NA,NA
2023,3200,3316,NA,NA,NA
2023,3200,3317,NA,NA,NA
2023,3200,3318,NA,NA,NA
2023,3200,3319,NA,NA,NA
2023,3200,3320,NA,NA,NA
2023,3200,3321,NA,NA,NA
2023,3200,3322,NA,NA,NA
2023,3200,3323,NA,3,NA
2023,3200,3324,NA,NA,NA
2023,3200,3325,NA,NA,NA
2023,3200,3326,NA,3,NA
2023,3200,3328,NA,5,NA
2023,3200,3329,NA,8,NA
2023,3200,3330,NA,NA,NA
2023,3200,3331,NA,NA,NA
2023,3200,3332,NA,NA,NA
2023,3200,3333,NA,NA,NA
2023,3200,3334,NA,NA,NA
2023,3200,3335,NA,NA,NA
2023,3200,3336,NA,NA,NA
2023,3200,3337,NA,NA,NA
2023,3200,3338,NA,NA,NA
2023,3200,3339,NA,12,NA
2023,3200,3340,NA,NA,NA
2023,3200,3341,NA,NA,NA
2023,3200,3342,NA,NA,NA
2023,3200,3343,NA,10,NA
2023,3200,3344,NA,NA,NA
2023,3200,3345,NA,11,NA
2023,3200,3346,NA,NA,NA
2023,3200,3347,NA,NA,NA
2023,3200,3348,NA,NA,NA
2023,3200,3349,NA,NA,NA
2023,3200,3350,NA,NA,NA
2023,3200,3351,NA,NA,NA
2023,3200,3352,NA,NA,NA
2023,3200,3353,NA,NA,NA
2023,3200,3354,NA,NA,NA
2023,3200,3355,NA,9,NA
2023,3200,3356,NA,NA,NA
2023,3200,3357,NA,16,NA
2023,3200,3358,NA,NA,NA
2023,3200,3359,NA,NA,NA
2023,3200,3360,NA,NA,NA
2023,3200,3361,NA,NA,NA
2023,3200,3362,NA,NA,NA
2023,3200,3363,NA,NA,NA
2023,3200,3364,NA,NA,NA
2023,3200,3365,NA,NA,NA
2023,3200,3367,NA,NA,NA
2023,3200,3368,NA,15,NA
2023,3200,3369,NA,NA,NA
2023,3200,3370,NA,NA,NA
2023,3200,3371,NA,NA,NA
2023,3200,3372,NA,NA,NA
2023,3200,3373,NA,NA,NA
2023,3200,3374,NA,NA,NA
2023,3200,3375,NA,NA,NA
2023,3200,3376,NA,1,NA
2023,3200,3377,NA,NA,NA
2023,3200,3378,NA,8,NA
2023,3200,3379,NA,NA,NA
2023,3200,3380,NA,16,NA
2023,3200,3381,NA,14,NA
2023,3200,3382,NA,NA,NA
2023,3200,3383,NA,NA,NA
2023,3200,3384,NA,NA,NA
2023,3200,3385,NA,11,NA
2023,3200,3386,NA,NA,NA
2023,3200,3387,NA,13,NA
2023,3200,3388,NA,NA,NA
2023,3200,3389,NA,NA,NA
2023,3200,3390,NA,1,NA
2023,3200,3391,NA,NA,NA
2023,3200,3392,NA,NA,NA
2023,3200,3393,NA,NA,NA
2023,3200,3394,NA,NA,NA
2023,3200,3395,NA,NA,NA
2023,3200,3396,NA,NA,NA
2023,3200,3397,NA,4,NA
2023,3200,3398,NA,NA,NA
2023,3200,3399,NA,16,NA
2023,3200,3400,NA,4,NA
2023,3200,3401,NA,NA,NA
2023,3200,3402,NA,NA,NA
2023,3200,3403,NA,NA,NA
2023,3200,3404,NA,NA,NA
2023,3200,3405,NA,12,NA
2023,3200,3406,NA,NA,NA
2023,3200,3407,NA,NA,NA
2023,3200,3408,NA,NA,NA
2023,3200,3409,NA,NA,NA
2023,3200,3410,NA,NA,NA
2023,3200,3411,NA,NA,NA
2023,3200,3412,NA,NA,NA
2023,3200,3413,NA,NA,NA
2023,3200,3414,NA,NA,NA
2023,3200,3415,NA,NA,NA
2023,3200,3416,NA,NA,NA
2023,3200,3417,NA,4,NA
2023,3200,3418,NA,NA,NA
2023,3200,3419,NA,NA,NA
2023,3200,3420,NA,NA,NA
2023,3200,3421,NA,NA,NA
2023,3200,3422,NA,NA,NA
2023,3200,3423,NA,NA,NA
2023,3200,3424,NA,11,NA
2023,3200,3425,NA,8,NA
2023,3200,3426,NA,NA,NA
2023,3200,3427,NA,NA,NA
2023,3200,3428,NA,2,NA
2023,3200,3429,NA,NA,NA
2023,3200,3430,NA,NA,NA
2023,3200,3431,NA,NA,NA
2023,3200,3433,NA,NA,NA
2023,3200,3434,NA,NA,NA
2023,3200,3435,NA,NA,NA
2023,3200,3436,NA,15,NA
2023,3200,3437,NA,4,NA
2023,3200,3438,NA,NA,NA
2023,3200,3439,NA,1,NA
2023,3200,3441,NA,NA,NA
2023,3200,3442,NA,NA,NA
2023,3200,3443,NA,NA,NA
2023,3200,3444,NA,NA,NA
2023,3200,3447,NA,NA,NA
2023,3200,3448,NA,NA,NA
2023,3200,3449,NA,NA,NA
2023,3200,3450,NA,5,NA
2023,3200,3451,NA,NA,NA
2023,3200,3452,NA,10,NA
2023,3200,3453,NA,NA,NA
2023,3200,3454,NA,NA,NA
2023,3200,3455,NA,NA,NA
2023,3200,3456,NA,NA,NA
2023,3200,3457,NA,NA,NA
2023,3200,3458,NA,NA,NA
2023,3200,3459,NA,NA,NA
2023,3200,3460,NA,NA,NA
2023,3200,3461,NA,NA,NA
2023,3200,3462,NA,NA,NA
2023,3200,3463,NA,NA,NA
2023,3200,3464,NA,NA,NA
2023,3200,3465,NA,NA,NA
2023,3200,3466,NA,NA,NA
2023,3200,3467,NA,NA,NA
2023,3200,3468,NA,NA,NA
2023,3200,3469,NA,NA,NA
2023,3200,3470,NA,NA,NA
2023,3200,3471,NA,NA,NA
2023,3200,3472,NA,NA,NA
2023,3200,3473,NA,NA,NA
2023,3200,3474,NA,NA,NA
2023,3200,3475,NA,NA,NA
2023,3200,3476,NA,NA,NA
2023,3200,3477,NA,NA,NA
2023,3201,3202,NA,NA,NA
2023,3201,3203,NA,NA,NA
2023,3201,3204,NA,NA,NA
2023,3201,3205,NA,15,NA
2023,3201,3206,NA,NA,NA
2023,3201,3207,NA,NA,NA
2023,3201,3208,NA,10,NA
2023,3201,3209,NA,NA,NA
2023,3201,3210,NA,NA,NA
2023,3201,3211,NA,9,NA
2023,3201,3212,NA,NA,NA
2023,3201,3213,NA,NA,NA
2023,3201,3214,NA,NA,NA
2023,3201,3216,NA,NA,NA
2023,3201,3217,NA,NA,NA
2023,3201,3218,NA,14,NA
2023,3201,3219,NA,NA,NA
2023,3201,3220,NA,NA,NA
2023,3201,3221,NA,15,NA
2023,3201,3222,NA,NA,NA
2023,3201,3223,NA,NA,NA
2023,3201,3224,NA,NA,NA
2023,3201,3225,NA,NA,NA
2023,3201,3226,NA,NA,NA
2023,3201,3227,NA,NA,NA
2023,3201,3228,NA,11,NA
2023,3201,3229,NA,NA,NA
2023,3201,3230,NA,NA,NA
2023,3201,3231,NA,1,NA
2023,3201,3232,NA,NA,NA
2023,3201,3233,NA,14,NA
2023,3201,3234,NA,2,NA
2023,3201,3235,NA,5,NA
2023,3201,3236,NA,NA,NA
2023,3201,3237,NA,NA,NA
2023,3201,3238,NA,NA,NA
2023,3201,3239,NA,NA,NA
2023,3201,3240,NA,NA,NA
2023,3201,3241,NA,14,NA
2023,3201,3242,NA,NA,NA
2023,3201,3243,NA,NA,NA
2023,3201,3244,NA,NA,NA
2023,3201,3245,NA,NA,NA
2023,3201,3246,NA,NA,NA
2023,3201,3247,NA,NA,NA
2023,3201,3248,NA,NA,NA
2023,3201,3249,NA,NA,NA
2023,3201,3250,NA,NA,NA
2023,3201,3251,NA,NA,NA
2023,3201,3252,NA,NA,NA
2023,3201,3253,NA,NA,NA
2023,3201,3254,NA,NA,NA
2023,3201,3255,NA,NA,NA
2023,3201,3256,NA,NA,NA
2023,3201,3257,NA,5,NA
2023,3201,3258,NA,NA,NA
2023,3201,3259,NA,NA,NA
2023,3201,3260,NA,NA,NA
2023,3201,3261,NA,3,NA
2023,3201,3262,NA,NA,NA
2023,3201,3263,NA,NA,NA
2023,3201,3264,NA,NA,NA
2023,3201,3265,NA,NA,NA
2023,3201,3266,NA,9,NA
2023,3201,3267,NA,NA,NA
2023,3201,3268,NA,2,NA
2023,3201,3269,NA,NA,NA
2023,3201,3270,NA,NA,NA
2023,3201,3271,NA,NA,NA
2023,3201,3272,NA,NA,NA
2023,3201,3273,NA,NA,NA
2023,3201,3274,NA,9,NA
2023,3201,3275,NA,NA,NA
2023,3201,3276,NA,6,NA
2023,3201,3277,NA,NA,NA
2023,3201,3278,NA,NA,NA
2023,3201,3279,NA,8,NA
2023,3201,3280,NA,11,NA
2023,3201,3281,NA,NA,NA
2023,3201,3282,NA,NA,NA
2023,3201,3283,NA,NA,NA
2023,3201,3284,NA,16,NA
2023,3201,3285,NA,NA,NA
2023,3201,3286,NA,NA,NA
2023,3201,3287,NA,NA,NA
2023,3201,3288,NA,NA,NA
2023,3201,3290,NA,NA,NA
2023,3201,3291,NA,NA,NA
2023,3201,3292,NA,11,NA
2023,3201,3293,NA,NA,NA
2023,3201,3294,NA,NA,NA
2023,3201,3295,NA,NA,NA
2023,3201,3296,NA,NA,NA
2023,3201,3297,NA,NA,NA
2023,3201,3298,NA,NA,NA
2023,3201,3299,NA,NA,NA
2023,3201,3300,NA,NA,NA
2023,3201,3301,NA,7,NA
2023,3201,3303,NA,NA,NA
2023,3201,3304,NA,NA,NA
2023,3201,3305,NA,NA,NA
2023,3201,3306,NA,NA,NA
2023,3201,3307,NA,NA,NA
2023,3201,3308,NA,NA,NA
2023,3201,3309,NA,NA,NA
2023,3201,3310,NA,NA,NA
2023,3201,3311,NA,NA,NA
2023,3201,3312,NA,NA,NA
2023,3201,3313,NA,16,NA
2023,3201,3314,NA,6,NA
2023,3201,3315,NA,NA,NA
2023,3201,3316,NA,NA,NA
2023,3201,3317,NA,NA,NA
2023,3201,3318,NA,NA,NA
2023,3201,3319,NA,NA,NA
2023,3201,3320,NA,NA,NA
2023,3201,3321,NA,NA,NA
2023,3201,3322,NA,NA,NA
2023,3201,3323,NA,3,NA
2023,3201,3324,NA,NA,NA
2023,3201,3325,NA,NA,NA
2023,3201,3326,NA,3,NA
2023,3201,3328,NA,5,NA
2023,3201,3329,NA,8,NA
2023,3201,3330,NA,NA,NA
2023,3201,3331,NA,NA,NA
2023,3201,3332,NA,NA,NA
